ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
50_MSC,RL,60.0,10930,Reg,Bnk,Inside,NAmes,Artery,1Fam,1.5Fin,5,6,1945,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,BLQ,580.0,Unf,0.0,333.0,913.0,3,1,FuseA,1048,510,0,1558,1.0,0.0,1,1,3,1,3,6,Typ,1,3,Attchd,1962.0,Unf,1.0,288.0,3,3,1,0,0,0,0,0,0,0,Apr,2008,WD ,140000
20_MSC,RL,68.87899941826643,50102,IR1,Low,Inside,Timber,Norm,1Fam,1Story,6,5,1958,1958,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,BLQ,909.0,Unf,0.0,723.0,1632.0,3,1,SBrkr,1650,0,0,1650,1.0,0.0,1,0,2,1,3,6,Typ,2,4,Attchd,1958.0,Unf,2.0,518.0,3,3,1,0,0,0,0,138,0,0,Mar,2006,WD ,250764
60_MSC,RL,74.0,8899,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2007,2007,Hip,VinylSd,VinylSd,Stone,108.0,5,3,PConc,4,3,2,GLQ,40.0,Unf,0.0,908.0,948.0,5,1,SBrkr,948,1140,0,2088,0.0,0.0,2,1,4,1,4,10,Typ,1,4,BuiltIn,2007.0,Fin,3.0,656.0,3,3,1,100,24,0,0,0,0,0,Jun,2008,WD ,250000
60_MSC,RL,65.0,10237,Reg,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,6,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,Unf,0.0,Unf,0.0,768.0,768.0,5,1,SBrkr,768,768,0,1536,0.0,0.0,2,1,3,1,4,6,Typ,1,4,Attchd,2005.0,Fin,2.0,400.0,3,3,1,100,38,0,0,0,0,0,Jun,2007,WD ,176000
20_MSC,RL,80.0,9736,Reg,Lvl,Inside,NAmes,Feedr,1Fam,1Story,6,6,1957,1969,Gable,Wd Sdng,Wd Sdng,BrkFace,289.0,3,3,CBlock,3,3,0,BLQ,668.0,Rec,138.0,525.0,1331.0,4,1,SBrkr,1721,0,0,1721,0.0,0.0,1,0,4,1,3,8,Typ,3,3,Attchd,1957.0,Unf,2.0,464.0,3,3,1,0,0,0,0,0,0,0,Apr,2007,WD ,174850
160_MSC,RL,24.0,2364,Reg,Lvl,Inside,NPkVill,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,0,ALQ,320.0,Unf,0.0,484.0,804.0,3,1,SBrkr,804,744,0,1548,0.0,1.0,2,1,3,1,3,7,Typ,1,3,Detchd,1978.0,Unf,2.0,440.0,3,3,1,108,0,0,0,0,0,0,Jul,2009,WD ,147000
120_MSC,RL,55.0,7892,Reg,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,0,Unf,0.0,Unf,0.0,918.0,918.0,3,1,SBrkr,918,0,0,918,0.0,0.0,2,0,2,1,3,5,Typ,1,3,Attchd,1979.0,Unf,1.0,264.0,3,3,1,28,0,0,0,0,0,0,Apr,2010,WD ,99500
60_MSC,RL,95.0,12350,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,5,2009,2009,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,0,GLQ,986.0,Unf,0.0,379.0,1365.0,5,1,SBrkr,1365,1325,0,2690,1.0,0.0,2,1,3,1,5,8,Typ,1,4,Attchd,2009.0,RFn,3.0,864.0,3,3,1,0,197,0,0,0,0,0,Jul,2009,New,398800
60_MSC,RL,62.0,7917,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,1999,2000,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,Unf,0.0,Unf,0.0,953.0,953.0,5,1,SBrkr,953,694,0,1647,0.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,1999.0,RFn,2.0,460.0,3,3,1,0,40,0,0,0,0,0,Aug,2007,WD ,175000
20_MSC,RL,60.0,7200,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1954,1954,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,Unf,0.0,Unf,0.0,825.0,825.0,3,1,FuseA,825,0,0,825,0.0,1.0,1,0,2,1,3,4,Typ,0,0,Attchd,1954.0,Unf,1.0,350.0,3,3,1,0,0,0,0,0,0,0,Jul,2008,WD ,109500
20_MSC,RL,68.87899941826643,12155,IR3,Lvl,Inside,NAmes,PosN,1Fam,1Story,6,3,1970,1970,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,0,LwQ,1237.0,Unf,0.0,420.0,1657.0,4,1,SBrkr,1657,0,0,1657,0.0,1.0,2,0,3,1,3,7,Typ,1,3,Attchd,1970.0,Unf,2.0,484.0,3,3,1,0,0,0,0,147,0,0,Mar,2007,WD ,163500
30_MSC,RL,68.87899941826643,7446,Reg,Lvl,Corner,BrkSide,Feedr,1Fam,1Story,4,5,1941,1950,Gable,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,0,Rec,266.0,Unf,0.0,522.0,788.0,3,1,FuseA,788,0,0,788,0.0,0.0,1,0,2,1,3,4,Typ,2,3,None,0.0,None,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Apr,2006,WD ,100000
60_MSC,RL,105.0,11025,Reg,HLS,Inside,NoRidge,Norm,1Fam,2Story,8,5,1992,1993,Gable,HdBoard,ImStucc,BrkFace,692.0,4,3,PConc,5,3,3,GLQ,1118.0,Unf,0.0,216.0,1334.0,5,1,SBrkr,1520,1306,0,2826,1.0,0.0,2,1,3,1,4,9,Typ,3,3,Attchd,1992.0,RFn,3.0,888.0,3,3,1,177,208,186,0,0,0,0,Oct,2006,WD ,334000
20_MSC,RL,65.0,7832,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1968,1968,Hip,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,GLQ,775.0,Unf,0.0,89.0,864.0,5,1,SBrkr,864,0,0,864,1.0,0.0,1,0,2,1,3,4,Typ,0,0,Detchd,1969.0,Unf,1.0,280.0,3,3,1,226,0,0,0,0,0,0,May,2010,WD ,137250
60_MSC,RL,134.0,19378,IR1,HLS,Corner,Gilbert,Norm,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,456.0,4,3,PConc,4,3,1,GLQ,57.0,Unf,0.0,1335.0,1392.0,5,1,SBrkr,1392,1070,0,2462,1.0,0.0,2,1,4,1,4,9,Typ,1,4,Attchd,2006.0,RFn,2.0,576.0,3,3,1,239,132,0,168,0,0,0,Mar,2006,New,320000
20_MSC,RL,68.87899941826643,9830,IR1,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,7,1959,2006,Gable,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,3,0,ALQ,72.0,Rec,258.0,733.0,1063.0,5,1,SBrkr,1287,0,0,1287,1.0,0.0,1,0,3,1,4,7,Typ,1,4,Detchd,1997.0,Fin,2.0,576.0,3,3,1,364,17,0,0,182,0,0,Mar,2010,WD ,162000
20_MSC,FV,68.87899941826643,4403,IR2,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2009,2009,Gable,MetalSd,MetalSd,Stone,432.0,5,3,PConc,5,3,2,GLQ,578.0,Unf,0.0,892.0,1470.0,5,1,SBrkr,1478,0,0,1478,1.0,0.0,2,1,2,1,4,7,Typ,1,4,Attchd,2009.0,Fin,2.0,484.0,3,3,1,0,144,0,0,0,0,0,Jun,2010,New,222000
60_MSC,RL,68.87899941826643,8174,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,GLQ,494.0,Unf,0.0,204.0,698.0,5,1,SBrkr,698,644,0,1342,1.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,2003.0,Fin,2.0,393.0,3,3,1,100,56,0,0,0,0,0,May,2009,WD ,178000
30_MSC,RM,60.0,7200,Reg,Lvl,Corner,OldTown,Norm,1Fam,1Story,5,7,1940,1992,Gable,MetalSd,MetalSd,Stone,294.0,3,4,CBlock,3,3,0,BLQ,510.0,Unf,0.0,278.0,788.0,3,1,SBrkr,804,0,0,804,1.0,0.0,1,0,2,1,4,4,Typ,2,4,Attchd,1940.0,Unf,1.0,240.0,3,3,1,0,0,154,0,0,0,0,Feb,2010,WD ,119000
60_MSC,RL,69.0,7590,Reg,Lvl,Inside,NAmes,PosN,1Fam,2Story,5,5,1962,1962,Gable,VinylSd,VinylSd,BrkFace,288.0,3,3,CBlock,3,3,0,ALQ,540.0,Unf,0.0,324.0,864.0,3,1,SBrkr,876,936,0,1812,0.0,0.0,2,0,4,1,3,8,Typ,1,3,Attchd,1962.0,RFn,1.0,264.0,3,3,1,0,168,0,0,0,0,0,Jul,2007,WD ,169500
60_MSC,RL,68.87899941826643,8795,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,GLQ,300.0,Unf,0.0,652.0,952.0,5,1,SBrkr,980,1276,0,2256,0.0,0.0,2,1,4,1,4,8,Typ,1,3,BuiltIn,2000.0,Fin,2.0,554.0,3,3,1,224,54,0,0,0,0,0,Apr,2009,WD ,236000
120_MSC,RM,44.0,3843,IR1,HLS,Inside,Crawfor,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,3,GLQ,1476.0,Unf,0.0,120.0,1596.0,5,1,SBrkr,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,Typ,1,4,Attchd,2007.0,Fin,2.0,525.0,3,3,1,162,53,0,153,0,0,0,Aug,2008,New,294464
60_MSC,RL,85.0,11075,Reg,Lvl,Inside,NAmes,Norm,1Fam,2Story,6,5,1969,1969,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,2,3,1,ALQ,500.0,LwQ,276.0,176.0,952.0,3,1,SBrkr,1092,1020,0,2112,0.0,0.0,2,1,4,1,3,9,Typ,2,4,Attchd,1969.0,Unf,2.0,576.0,3,3,1,280,0,0,0,0,0,0,Jun,2008,WD ,206900
60_MSC,RL,76.0,10142,IR1,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,GLQ,656.0,Unf,0.0,300.0,956.0,5,1,SBrkr,956,1128,0,2084,1.0,0.0,2,1,4,1,4,8,Typ,0,0,BuiltIn,2004.0,RFn,2.0,618.0,3,3,1,0,45,0,0,0,0,0,Jan,2010,WD ,233000
30_MSC,RM,56.0,7741,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,6,5,1924,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,2,0,BLQ,143.0,Rec,72.0,817.0,1032.0,4,0,FuseA,1032,0,0,1032,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Detchd,1995.0,Unf,1.0,280.0,3,3,1,0,0,112,0,0,0,0,Jun,2006,COD,108000
60_MSC,RL,65.0,8139,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,Gable,VinylSd,VinylSd,BrkFace,119.0,3,3,PConc,4,3,0,ALQ,476.0,Unf,0.0,204.0,680.0,4,1,SBrkr,680,790,0,1470,0.0,0.0,2,1,3,1,3,7,Typ,1,3,BuiltIn,1995.0,Fin,2.0,420.0,3,3,1,192,49,0,0,0,0,0,Oct,2008,WD ,165000
20_MSC,RL,45.0,8982,IR1,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,5,5,1977,1977,Gable,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,2,ALQ,539.0,Unf,0.0,501.0,1040.0,3,1,SBrkr,1040,0,0,1040,0.0,0.0,1,1,3,1,3,5,Typ,0,0,Detchd,1977.0,Unf,2.0,748.0,3,3,1,0,0,0,0,0,0,0,Jan,2007,WD ,134900
45_MSC,RM,51.0,6120,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Unf,5,7,1939,1950,Gable,AsbShng,AsbShng,None,0.0,4,3,BrkTil,3,3,0,Unf,0.0,Unf,0.0,884.0,884.0,5,1,SBrkr,884,0,0,884,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Detchd,1939.0,Unf,1.0,240.0,3,3,1,0,0,136,0,0,0,0,Jul,2007,WD ,113000
20_MSC,RL,70.0,16561,IR2,Low,Inside,CollgCr,Norm,1Fam,1Story,5,5,1996,1996,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,ALQ,549.0,Unf,0.0,548.0,1097.0,5,1,SBrkr,1097,0,0,1097,1.0,0.0,1,1,3,1,3,6,Typ,0,0,Attchd,1996.0,Unf,1.0,242.0,3,3,1,306,0,0,0,0,0,0,Jul,2007,WD ,147900
30_MSC,RL,56.0,4060,Reg,Lvl,Corner,Edwards,Feedr,1Fam,1Story,5,8,1922,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,2,3,0,Unf,0.0,Unf,0.0,864.0,864.0,5,1,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,3,4,Typ,0,0,None,0.0,None,0.0,0.0,0,0,1,0,96,0,0,0,0,0,Jul,2009,WD ,99900
160_MSC,RL,24.0,2308,Reg,Lvl,FR2,NPkVill,Norm,TwnhsE,2Story,6,6,1975,1975,Gable,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,0,ALQ,286.0,LwQ,294.0,275.0,855.0,4,1,SBrkr,855,601,0,1456,0.0,0.0,2,1,4,1,3,7,Typ,0,0,Attchd,1975.0,RFn,2.0,460.0,3,3,1,0,0,0,0,0,0,0,May,2008,WD ,143000
50_MSC,RM,52.0,6240,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,0,Unf,0.0,Unf,0.0,816.0,816.0,3,1,SBrkr,816,0,360,1176,0.0,0.0,1,0,3,1,3,6,Typ,1,4,Detchd,1985.0,Unf,2.0,528.0,3,3,1,112,0,0,0,0,0,400,Sep,2006,WD ,114500
20_MSC,RL,68.87899941826643,8789,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,6,1967,1967,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,Rec,659.0,Unf,0.0,253.0,912.0,3,1,SBrkr,941,0,0,941,0.0,0.0,1,0,3,1,3,6,Typ,1,1,Attchd,1967.0,Unf,1.0,288.0,3,3,1,64,0,0,0,0,0,0,Jun,2006,WD ,129200
120_MSC,RM,64.0,5587,IR1,HLS,Inside,Crawfor,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,3,GLQ,1480.0,Unf,0.0,120.0,1600.0,5,1,SBrkr,1652,0,0,1652,1.0,1.0,2,0,2,1,4,5,Typ,1,4,Attchd,2008.0,Fin,2.0,482.0,3,3,1,162,53,0,153,0,0,0,Nov,2008,New,392500
70_MSC,RL,66.0,9042,Reg,Lvl,Inside,Crawfor,Norm,1Fam,2Story,7,9,1941,2006,Gable,CemntBd,CmentBd,None,0.0,5,4,Stone,3,4,0,GLQ,275.0,Unf,0.0,877.0,1152.0,5,1,SBrkr,1188,1152,0,2340,0.0,0.0,2,0,4,1,4,9,Typ,2,4,Attchd,1941.0,RFn,1.0,252.0,3,3,1,0,60,0,0,0,0,2500,May,2010,WD ,266500
80_MSC,RL,57.0,8923,IR1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,GLQ,189.0,Unf,0.0,195.0,384.0,4,1,SBrkr,751,631,0,1382,0.0,0.0,2,1,3,1,3,7,Typ,1,3,BuiltIn,1998.0,Fin,2.0,396.0,3,3,1,256,0,0,0,0,0,0,Feb,2009,WD ,177500
20_MSC,RL,75.0,12518,IR1,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,7,1968,1968,Gable,HdBoard,HdBoard,BrkFace,182.0,3,3,CBlock,3,3,0,ALQ,532.0,Unf,0.0,476.0,1008.0,4,1,SBrkr,1008,0,0,1008,0.0,0.0,1,0,3,1,4,6,Typ,0,0,Attchd,1968.0,Unf,1.0,384.0,3,3,1,144,0,0,0,0,0,0,Apr,2009,WD ,139500
60_MSC,RL,85.0,11069,Reg,Lvl,Corner,CollgCr,Norm,1Fam,2Story,6,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,Unf,0.0,Unf,0.0,608.0,608.0,5,1,SBrkr,608,788,0,1396,0.0,0.0,2,1,3,1,4,6,Typ,1,4,BuiltIn,2007.0,Fin,2.0,440.0,3,3,1,100,36,0,0,0,0,0,Jul,2009,WD ,170000
60_MSC,RL,80.0,8800,Reg,Lvl,Inside,NAmes,Norm,1Fam,2Story,6,7,1964,1997,Gable,MetalSd,MetalSd,BrkFace,306.0,3,4,CBlock,3,3,0,ALQ,414.0,Unf,0.0,431.0,845.0,5,1,SBrkr,845,1309,0,2154,0.0,0.0,2,1,5,1,3,8,Typ,1,4,Attchd,1964.0,RFn,2.0,539.0,3,3,1,0,0,0,0,161,0,0,Jul,2007,WD ,224500
60_MSC,RL,96.0,13262,IR1,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2003,2004,Gable,VinylSd,VinylSd,Stone,186.0,4,3,PConc,4,3,0,Unf,0.0,Unf,0.0,1082.0,1082.0,5,1,SBrkr,1105,1295,0,2400,0.0,0.0,3,1,4,1,4,10,Typ,1,4,BuiltIn,2003.0,Fin,3.0,730.0,3,3,1,114,40,0,0,0,0,0,Jun,2009,WD ,290000
50_MSC,RM,68.87899941826643,7758,Reg,Lvl,Corner,IDOTRR,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,Stucco,Stucco,BrkFace,600.0,3,2,PConc,3,3,0,LwQ,224.0,Unf,0.0,816.0,1040.0,5,1,FuseF,1226,592,0,1818,0.0,0.0,1,1,4,1,3,7,Typ,2,3,Detchd,1951.0,Unf,1.0,240.0,3,3,1,0,0,0,0,184,0,0,Jun,2007,WD ,169500
20_MSC,RL,43.0,12118,IR1,Lvl,CulDSac,Mitchel,Norm,1Fam,1Story,7,5,2004,2005,Hip,VinylSd,VinylSd,Stone,108.0,4,3,PConc,5,3,1,Unf,0.0,Unf,0.0,1710.0,1710.0,5,1,SBrkr,1710,0,0,1710,0.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,2004.0,Fin,2.0,550.0,3,3,1,100,48,0,0,180,0,0,Apr,2009,WD ,240000
20_MSC,RL,80.0,9600,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1955,1955,Hip,HdBoard,HdBoard,BrkFace,176.0,3,4,CBlock,3,3,0,BLQ,368.0,Unf,0.0,710.0,1078.0,5,1,SBrkr,1150,0,0,1150,1.0,0.0,1,0,2,1,3,6,Typ,0,0,Attchd,1955.0,Fin,1.0,288.0,3,3,1,0,0,0,0,175,0,0,Oct,2007,WD ,144000
60_MSC,RL,100.0,9500,Reg,Lvl,Corner,NAmes,Artery,1Fam,2Story,6,6,1964,1978,Gable,VinylSd,VinylSd,BrkCmn,272.0,3,3,CBlock,3,3,0,Rec,442.0,Unf,0.0,374.0,816.0,3,1,SBrkr,1127,850,0,1977,0.0,1.0,1,1,4,1,3,9,Typ,1,3,Attchd,1964.0,RFn,2.0,540.0,3,3,1,0,52,0,0,0,0,0,Jun,2007,WD ,165000
120_MSC,RL,50.0,7175,Reg,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,Plywood,ImStucc,None,0.0,4,3,PConc,4,3,0,Unf,0.0,Unf,0.0,1332.0,1332.0,4,1,SBrkr,1332,0,0,1332,0.0,0.0,2,0,2,1,4,5,Typ,0,0,Attchd,1990.0,RFn,2.0,542.0,3,3,1,0,60,0,0,0,0,0,Feb,2009,WD ,145000
20_MSC,RL,68.87899941826643,11200,IR1,Lvl,CulDSac,Edwards,Norm,1Fam,1Story,5,3,1964,1964,Gable,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3,3,1,Unf,0.0,Unf,0.0,1250.0,1250.0,5,1,SBrkr,1298,0,0,1298,0.0,0.0,2,0,3,1,3,5,Typ,0,0,Detchd,1964.0,Unf,2.0,504.0,3,2,0,0,144,0,0,0,0,0,Jun,2010,COD,114000
20_MSC,RL,110.0,14226,Reg,Lvl,Corner,NridgHt,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,375.0,4,3,PConc,4,3,2,Unf,0.0,Unf,0.0,1935.0,1935.0,4,1,SBrkr,1973,0,0,1973,0.0,0.0,2,0,3,1,4,9,Typ,1,4,Attchd,2006.0,Fin,3.0,895.0,3,3,1,315,45,0,0,0,0,0,Jul,2007,New,395000
160_MSC,RM,24.0,2760,Reg,Lvl,Inside,BrDale,Norm,TwnhsE,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,514.0,3,3,CBlock,3,3,0,Unf,0.0,Unf,0.0,525.0,525.0,3,1,SBrkr,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Detchd,1973.0,Unf,2.0,440.0,3,3,1,0,0,0,0,0,0,0,Dec,2006,WD ,105500
60_MSC,RL,85.0,11050,Reg,Lvl,Inside,Mitchel,Norm,1Fam,2Story,8,5,1998,1999,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,GLQ,615.0,Unf,0.0,434.0,1049.0,5,1,SBrkr,1036,880,0,1916,1.0,0.0,2,1,3,1,4,8,Typ,1,3,Attchd,1998.0,Unf,3.0,741.0,3,3,1,0,70,0,0,0,0,0,May,2010,WD ,254900
20_MSC,RL,60.0,7200,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,3,1950,1950,Gable,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,0,LwQ,432.0,Unf,0.0,432.0,864.0,2,1,FuseA,1238,0,0,1238,0.0,0.0,1,1,3,1,3,6,Min2,1,3,Attchd,1950.0,Unf,1.0,357.0,3,3,1,0,171,0,0,0,0,0,Nov,2007,WD ,102000
60_MSC,RL,79.0,12420,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2001,2001,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,GLQ,666.0,Unf,0.0,278.0,944.0,5,1,SBrkr,944,896,0,1840,1.0,0.0,2,1,3,1,4,6,Typ,0,0,Attchd,2001.0,RFn,2.0,622.0,3,3,1,0,45,0,0,0,0,0,Jun,2009,WD ,230000
70_MSC,RM,51.0,6120,Reg,Lvl,Inside,BrkSide,Norm,1Fam,2Story,5,8,1920,2004,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,939.0,939.0,5,1,SBrkr,939,574,0,1513,0.0,0.0,1,1,4,1,3,8,Typ,0,0,Detchd,1933.0,Unf,1.0,180.0,2,2,0,24,0,150,0,0,0,0,May,2007,WD ,137500
30_MSC,RL,55.0,7111,IR1,Bnk,Inside,BrkSide,Norm,1Fam,1Story,5,7,1928,1983,Gable,WdShing,Wd Shng,None,0.0,4,4,BrkTil,3,3,0,LwQ,406.0,BLQ,273.0,329.0,1008.0,3,1,SBrkr,1143,0,0,1143,0.0,0.0,1,0,2,1,3,5,Typ,1,1,Detchd,1992.0,Unf,1.0,288.0,3,3,1,265,0,0,0,0,0,0,Jul,2008,WD ,138000
80_MSC,RL,66.0,19255,IR1,Lvl,Inside,SawyerW,Norm,1Fam,SLvl,6,5,1983,1983,Gable,Wd Sdng,Wd Sdng,BrkFace,100.0,4,3,CBlock,4,3,2,Rec,70.0,GLQ,450.0,0.0,520.0,4,1,SBrkr,1338,0,0,1338,0.0,0.0,1,1,2,1,4,5,Min2,1,1,Attchd,1983.0,Unf,2.0,576.0,3,3,1,0,0,0,0,0,0,600,Sep,2009,WD ,156500
20_MSC,RL,70.0,8120,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,7,1970,1970,Gable,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,0,ALQ,191.0,Unf,0.0,673.0,864.0,5,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1994.0,Unf,2.0,463.0,3,3,1,0,0,0,0,0,0,0,Jul,2009,WD ,124500
60_MSC,RL,92.0,11952,Reg,Lvl,Inside,NWAmes,PosA,1Fam,2Story,7,6,1977,1977,Mansard,WdShing,Plywood,None,0.0,3,3,CBlock,4,3,0,Unf,0.0,Unf,0.0,808.0,808.0,3,1,SBrkr,1161,808,0,1969,0.0,0.0,2,1,3,1,3,8,Typ,1,4,Attchd,1977.0,RFn,2.0,534.0,3,3,1,0,0,0,0,276,0,0,Nov,2007,WD ,190000
20_MSC,RL,43.0,3182,Reg,Lvl,Inside,Blmngtn,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,2,Unf,0.0,Unf,0.0,1266.0,1266.0,5,1,SBrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2007.0,Fin,2.0,388.0,3,3,1,100,16,0,0,0,0,0,Mar,2008,WD ,159895
70_MSC,RL,51.0,9842,Reg,Lvl,Inside,SWISU,Feedr,1Fam,2Story,5,6,1921,1998,Gable,MetalSd,Wd Sdng,None,0.0,3,3,BrkTil,3,2,0,Unf,0.0,Unf,0.0,612.0,612.0,5,1,SBrkr,990,1611,0,2601,0.0,0.0,3,1,4,1,3,8,Typ,0,0,BuiltIn,1998.0,RFn,2.0,621.0,3,3,1,183,0,301,0,0,0,0,May,2008,WD ,189000
20_MSC,RL,68.87899941826643,8020,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,6,1964,1964,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,ALQ,644.0,Unf,0.0,268.0,912.0,3,0,SBrkr,912,0,0,912,0.0,0.0,1,0,3,1,3,6,Typ,0,0,None,0.0,None,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Apr,2006,WD ,124000
